Added,Cover,Sample,Web Player,Search In Goodreads,Title,Title Short,Series,Book Numbers,Blurb,Authors,Narrators,Tags,Categories,Parent Category,Child Category,Length,Progress,Release Date,Publishers,My Rating,Rating,Ratings,Favorite,Format,Language,Whispersync,From Plus Catalog,Unavailable,Archived,Downloaded,Store Page Changed,Store Page Missing,ASIN,ISBN10,ISBN13,Summary,People Also Bought,Subtitle,Collection Ids
31,"=HYPERLINK(""https://audible.com/pd/B002V8HC7I?ipRedirectOverride=true&overrideBaseCountry=true""; IMAGE(""https://m.media-amazon.com/images/I/6176HpaHGaL._SL75_.jpg""))",,"=HYPERLINK(""https://www.audible.com/webplayer?asin=B002V8HC7I""; IMAGE(""https://i.imgur.com/PdFLCdl.png""; 4; 20; 20))","=HYPERLINK(""https://www.goodreads.com/search?q=Jim%20Butcher%20-%20Furies%20of%20Calderon""; IMAGE(""https://i.imgur.com/RPJRqNX.png""; 4; 20; 20))","=HYPERLINK(""https://audible.com/pd/B002V8HC7I?ipRedirectOverride=true&overrideBaseCountry=true"";""Furies of Calderon: Codex Alera, Book 1"")","=HYPERLINK(""https://audible.com/pd/B002V8HC7I?ipRedirectOverride=true&overrideBaseCountry=true"";""Furies of Calderon"")",Codex Alera (book 1),'1,"In the realm of Alera, where people bond with the furies - elementals of earth, air, fire, water, and metal - 15-year-old Tavi struggles with his lack of furycrafting....",Jim Butcher,Kate Reading,"Action & Adventure, Epic, Epic Fantasy, Fantasy, Fiction, Military, Rage, Feel-Good",Science Fiction & Fantasy > Fantasy,Science Fiction & Fantasy,Fantasy,"'19h 58m ",'Finished,2009-01-07,Penguin Audio,','4.5,'16116,,Unabridged Audiobook,English,available,,,,,,,'B002V8HC7I,'1841497444,'9781841497440,"<p>In the realm of Alera, where people bond with the furies - elementals of earth, air, fire, water, and metal - 15-year-old Tavi struggles with his lack of furycrafting. But when his homeland erupts in chaos - when rebels war with loyalists and furies clash with furies - Tavi's simple courage will turn the tides of war.</p>",,"Codex Alera, Book 1",
30,"=HYPERLINK(""https://audible.com/pd/B00546D584?ipRedirectOverride=true&overrideBaseCountry=true""; IMAGE(""https://m.media-amazon.com/images/I/612k698SPpL._SL75_.jpg""))",,"=HYPERLINK(""https://www.audible.com/webplayer?asin=B00546D584""; IMAGE(""https://i.imgur.com/PdFLCdl.png""; 4; 20; 20))","=HYPERLINK(""https://www.goodreads.com/search?q=T.%20H.%20White%20-%20The%20Once%20and%20Future%20King""; IMAGE(""https://i.imgur.com/RPJRqNX.png""; 4; 20; 20))","=HYPERLINK(""https://audible.com/pd/B00546D584?ipRedirectOverride=true&overrideBaseCountry=true"";""The Once and Future King"")","=HYPERLINK(""https://audible.com/pd/B00546D584?ipRedirectOverride=true&overrideBaseCountry=true"";""The Once and Future King"")",Once and Future King (book 1-5),'1-5,"The complete ""box set"" of T. H. White's epic fantasy novel of the Arthurian legend....",T. H. White,Neville Jason,"European, Fantasy, Fantasy Essentials, Fiction, Science Fiction & Fantasy, World Literature, Classics, Royalty, Funny, Witty, Suspenseful",Literature & Fiction > World Literature,Literature & Fiction,World Literature,"'33h 0m ",',2010-12-26,Naxos AudioBooks,','4.2,'5624,,Unabridged Audiobook,English,,,,,,,,'B00546D584,'0399105972,'9780399105975,"<p>The complete ""box set"" of T. H. White's epic fantasy novel of the Arthurian legend. The novel is made up of five parts: ""The Sword in the Stone"", ""The Witch in the Wood"", ""The Ill-Made Knight"", ""The Candle in the Wind"", and ""The Book of Merlyn"". </p> <p>Merlyn instructs the Wart (Arthur) and his brother, Sir Kay, in the ways of the world. One of them will need it: the king has died, leaving no heir, and a rightful one must be found by pulling a sword from an anvil resting on a stone. In the second and third parts of the novel, Arthur has become king and the kingdom is threatened from the north. In the final two books, the ageing king faces his greatest challenge, when his own son threatens to overthrow him. In ""The Book of Merlyn"", Arthur's tutor Merlyn reappears and teaches him that, even in the face of apparent ruin, there is hope.</p>",,,
29,"=HYPERLINK(""https://audible.com/pd/B0036IOXBA?ipRedirectOverride=true&overrideBaseCountry=true""; IMAGE(""https://m.media-amazon.com/images/I/61uTuNX6MTL._SL75_.jpg""))",,"=HYPERLINK(""https://www.audible.com/webplayer?asin=B0036IOXBA""; IMAGE(""https://i.imgur.com/PdFLCdl.png""; 4; 20; 20))","=HYPERLINK(""https://www.goodreads.com/search?q=Winifred%20Watson%20-%20Miss%20Pettigrew%20Lives%20for%20a%20Day""; IMAGE(""https://i.imgur.com/RPJRqNX.png""; 4; 20; 20))","=HYPERLINK(""https://audible.com/pd/B0036IOXBA?ipRedirectOverride=true&overrideBaseCountry=true"";""Miss Pettigrew Lives for a Day"")","=HYPERLINK(""https://audible.com/pd/B0036IOXBA?ipRedirectOverride=true&overrideBaseCountry=true"";""Miss Pettigrew Lives for a Day"")",,,"Miss Pettigrew is a down-on-her-luck, middle-aged governess sent by her employment agency to work for a nightclub singer rather than a household of unruly children....",Winifred Watson,Frances McDormand,,,,,','Finished,,,',',',,,,,,,,,true,true,'B0036IOXBA,,,,,,
28,"=HYPERLINK(""https://audible.com/pd/B0030CNJZI?ipRedirectOverride=true&overrideBaseCountry=true""; IMAGE(""https://m.media-amazon.com/images/I/517qJ4bIuQL._SL75_.jpg""))",,"=HYPERLINK(""https://www.audible.com/webplayer?asin=B0030CNJZI""; IMAGE(""https://i.imgur.com/PdFLCdl.png""; 4; 20; 20))","=HYPERLINK(""https://www.goodreads.com/search?q=Alexandre%20Dumas%20-%20The%20Count%20of%20Monte%20Cristo""; IMAGE(""https://i.imgur.com/RPJRqNX.png""; 4; 20; 20))","=HYPERLINK(""https://audible.com/pd/B0030CNJZI?ipRedirectOverride=true&overrideBaseCountry=true"";""The Count of Monte Cristo"")","=HYPERLINK(""https://audible.com/pd/B0030CNJZI?ipRedirectOverride=true&overrideBaseCountry=true"";""The Count of Monte Cristo"")",,,"Dashing young Edmond Dantès has everything: a fine reputation, an appointment as captain of a ship, and the heart of a beautiful woman....",Alexandre Dumas,John Lee,"Action & Adventure, Anthologies, Anthologies & Short Stories, Classics, Fiction, Genre Fiction, Literary Fiction, Inspiring, Short Story, Adventure",Literature & Fiction > Action & Adventure,Literature & Fiction,Action & Adventure,"'46h 56m ",',2008-06-17,"Blackstone Audio, Inc.",','4.7,'9935,,Unabridged Audiobook,English,available,,,,,,,'B0030CNJZI,'1853267333,'9781853267338,"<p><b>Audie Award, Solo Narration - Male, 2009</b></p> <p>Dashing young Edmond Dantès has everything: a fine reputation, an appointment as captain of a ship, and the heart of a beautiful woman. But his perfect life is shattered when three jealous friends conspire to destroy him. Falsely accused of a political crime, Dantès is locked away for life in the infamous Chateau d'If prison. But it is there that Dantès learns of a vast hidden treasure. After 14 years of hopeless imprisonment, Dantès makes his daring escape and follows his secret map to untold fortune. Disguised now as the mysterious and powerful Count of Monte Cristo, Dantès seeks out his enemies - and nothing will stand in the way of his just revenge.</p> <p>Filled with thrilling episodes of betrayal, romance, and revenge, <i>The Count of Monte Cristo</i> is one of the greatest adventure stories ever written.</p>",,,
27,"=HYPERLINK(""https://audible.com/pd/B002VAEOY0?ipRedirectOverride=true&overrideBaseCountry=true""; IMAGE(""https://m.media-amazon.com/images/I/51MuMa5JaRL._SL75_.jpg""))",,"=HYPERLINK(""https://www.audible.com/webplayer?asin=B002VAEOY0""; IMAGE(""https://i.imgur.com/PdFLCdl.png""; 4; 20; 20))","=HYPERLINK(""https://www.goodreads.com/search?q=Oscar%20Wilde%20-%20The%20Picture%20of%20Dorian%20Gray""; IMAGE(""https://i.imgur.com/RPJRqNX.png""; 4; 20; 20))","=HYPERLINK(""https://audible.com/pd/B002VAEOY0?ipRedirectOverride=true&overrideBaseCountry=true"";""The Picture of Dorian Gray"")","=HYPERLINK(""https://audible.com/pd/B002VAEOY0?ipRedirectOverride=true&overrideBaseCountry=true"";""The Picture of Dorian Gray"")",,,"Dorian Gray, a handsome and narcissistic young man, lives thoughtlessly for his own pleasure - an attitude encouraged by the company he keeps....",Oscar Wilde,Simon Vance,"Classics, Scary, Funny",Literature & Fiction > Classics,Literature & Fiction,Classics,"'7h 44m ",',2008-03-24,"Blackstone Audio, Inc.",','4.2,'1468,,Unabridged Audiobook,English,available,,,,,,,'B002VAEOY0,'0192815539,'9780192815538,"Dorian Gray, a handsome and narcissistic young man, lives thoughtlessly for his own pleasure - an attitude encouraged by the company he keeps. One day, after having his portrait painted, Dorian makes a frivolous Faustian wish: that he should always remain as young and beautiful as he is in that painting, while the portrait grows old in his stead. <p>The wish comes true, and Dorian soon finds that none of his wicked actions have visible consequences. Realizing that he will appear fresh and unspoiled no matter what kind of life he lives, Dorian becomes increasingly corrupt, unchecked by public opinion. Only the portrait grows degenerate and ugly, a powerful symbol of Dorian's internal ruin.</p> <p>Wilde's dreamlike exploration of life without limits scandalized its late-Victorian audience and has haunted readers' imaginations for more than a hundred years.</p>",,,
26,"=HYPERLINK(""https://audible.com/pd/B002UZI3KC?ipRedirectOverride=true&overrideBaseCountry=true""; IMAGE(""https://m.media-amazon.com/images/I/51D8PEC+3ML._SL75_.jpg""))",,"=HYPERLINK(""https://www.audible.com/webplayer?asin=B002UZI3KC""; IMAGE(""https://i.imgur.com/PdFLCdl.png""; 4; 20; 20))","=HYPERLINK(""https://www.goodreads.com/search?q=Michael%20Buckley%20-%20The%20Fairy-Tale%20Detectives""; IMAGE(""https://i.imgur.com/RPJRqNX.png""; 4; 20; 20))","=HYPERLINK(""https://audible.com/pd/B002UZI3KC?ipRedirectOverride=true&overrideBaseCountry=true"";""The Fairy-Tale Detectives: The Sisters Grimm"")","=HYPERLINK(""https://audible.com/pd/B002UZI3KC?ipRedirectOverride=true&overrideBaseCountry=true"";""The Fairy-Tale Detectives"")",Sisters Grimm (book 1),'1,"The recently orphaned Sisters Grimm find out from their Granny, who they thought was dead, that they're descendents of the legendary Brothers Grimm....",Michael Buckley,L. J. Ganser,"Funny, Witty, Feel-Good, Detective",,,,"'6h 9m ",',2008-10-31,Recorded Books,'3,'4.2,'1608,,Unabridged Audiobook,English,,,,,,,,'B002UZI3KC,'1613120362,'9781613120361,"The recently orphaned Sisters Grimm find out from their Granny, who they thought was dead, that they're descendents of the legendary Brothers Grimm. Now they must take over the family responsibility of being fairy tale detectives in a town where fairy tales are real. Their first case: a giant is destroying the town and it may have something to do with a boy named Jack and a certain famous beanstalk.",,The Sisters Grimm,
25,"=HYPERLINK(""https://audible.com/pd/B004KAVT1A?ipRedirectOverride=true&overrideBaseCountry=true""; IMAGE(""https://m.media-amazon.com/images/I/51o6DtLPfUL._SL75_.jpg""))",,"=HYPERLINK(""https://www.audible.com/webplayer?asin=B004KAVT1A""; IMAGE(""https://i.imgur.com/PdFLCdl.png""; 4; 20; 20))","=HYPERLINK(""https://www.goodreads.com/search?q=Darynda%20Jones%20-%20First%20Grave%20on%20the%20Right""; IMAGE(""https://i.imgur.com/RPJRqNX.png""; 4; 20; 20))","=HYPERLINK(""https://audible.com/pd/B004KAVT1A?ipRedirectOverride=true&overrideBaseCountry=true"";""First Grave on the Right"")","=HYPERLINK(""https://audible.com/pd/B004KAVT1A?ipRedirectOverride=true&overrideBaseCountry=true"";""First Grave on the Right"")",Charley Davidson (book 1),'1,"First Grave on the Right is the smashing, award-winning debut novel that introduces Charley Davidson: part-time private investigator and full-time Grim Reaper. Charley sees dead people. That's right, she sees dead people. And it's her job to convince them to ""go into the light."" But when these...",Darynda Jones,Lorelei King,"Detective, Fantasy, Fiction, HOLT Medallion by Virginia Romance Writers, Mystery, Paranormal, Paranormal & Urban, Private Investigators, RITA Award by Romance Writers of America, Romance, Romantic Suspense, Urban, Women Sleuths, Funny, Suspense, Exciting, Witty, Demons, Reaper, Feel-Good","Mystery, Thriller & Suspense > Mystery","Mystery, Thriller & Suspense",Mystery,"'8h 58m ",',2011-02-09,Macmillan Audio,','4.3,'10314,,Unabridged Audiobook,English,available,,,,,,,'B004KAVT1A,'142999326X,'9781429993265,"<p><b><i>First Grave on the Right</i> is the smashing, award-winning debut novel that introduces Charley Davidson: part-time private investigator and full-time Grim Reaper.</b><br><br>Charley sees dead people. That's right, she sees dead people. And it's her job to convince them to ""go into the light."" But when these very dead people have died under less than ideal circumstances (i.e., murder), sometimes they want Charley to bring the bad guys to justice. Complicating matters are the intensely hot dreams she's been having about an Entity who has been following her all her life...and it turns out he might not be dead after all. In fact, he might be something else entirely. <br><br>This is a thrilling debut novel from Darynda Jones, an exciting newcomer to the world of paranormal romantic suspense.<br><br><b><i>First Grave on the Right</i> is the winner of the 2012 Rita Award for Best First Book.</b></p>",,,
24,"=HYPERLINK(""https://audible.com/pd/B003G5QBAO?ipRedirectOverride=true&overrideBaseCountry=true""; IMAGE(""https://m.media-amazon.com/images/I/51Y+FIOJmTL._SL75_.jpg""))",,"=HYPERLINK(""https://www.audible.com/webplayer?asin=B003G5QBAO""; IMAGE(""https://i.imgur.com/PdFLCdl.png""; 4; 20; 20))","=HYPERLINK(""https://www.goodreads.com/search?q=Rick%20Riordan%20-%20The%20Red%20Pyramid%3A%20The%20Kane%20Chronicles%2C%20Book%201""; IMAGE(""https://i.imgur.com/RPJRqNX.png""; 4; 20; 20))","=HYPERLINK(""https://audible.com/pd/B003G5QBAO?ipRedirectOverride=true&overrideBaseCountry=true"";""The Red Pyramid: The Kane Chronicles, Book 1"")","=HYPERLINK(""https://audible.com/pd/B003G5QBAO?ipRedirectOverride=true&overrideBaseCountry=true"";""The Red Pyramid: The Kane Chronicles, Book 1"")",The Kane Chronicles (book 1),'1,"Since his mother’s death six years ago, Carter Kane has been living out of a suitcase, traveling the globe with his father, the brilliant Egyptologist Dr. Julius Kane....",Rick Riordan,"Kevin R. Free, Katherine Kellgren",,,,,','Finished,,,',',',,,,,,,,,true,true,'B003G5QBAO,,,,,,
23,"=HYPERLINK(""https://audible.com/pd/B003D8W5VS?ipRedirectOverride=true&overrideBaseCountry=true""; IMAGE(""https://m.media-amazon.com/images/I/51I5xPlDi9L._SL75_.jpg""))",,"=HYPERLINK(""https://www.audible.com/webplayer?asin=B003D8W5VS""; IMAGE(""https://i.imgur.com/PdFLCdl.png""; 4; 20; 20))","=HYPERLINK(""https://www.goodreads.com/search?q=Isaac%20Asimov%20-%20Foundation%20(Apple%20Series%20Tie-in%20Edition)""; IMAGE(""https://i.imgur.com/RPJRqNX.png""; 4; 20; 20))","=HYPERLINK(""https://audible.com/pd/B003D8W5VS?ipRedirectOverride=true&overrideBaseCountry=true"";""Foundation (Apple Series Tie-in Edition)"")","=HYPERLINK(""https://audible.com/pd/B003D8W5VS?ipRedirectOverride=true&overrideBaseCountry=true"";""Foundation (Apple Series Tie-in Edition)"")",Foundation (book 3),'3,"For twelve thousand years the Galactic Empire has ruled supreme. Now it is dying. But only Hari Seldon, creator of the revolutionary science of psychohistory, can see into the future—to a dark age of ignorance, barbarism, and warfare that will last thirty thousand years.",Isaac Asimov,Scott Brick,"Classics, Fiction, Hard Science Fiction, Jewish Heritage, Science Fiction, Space Opera, Robotics, Interstellar, Scary",Literature & Fiction > Classics,Literature & Fiction,Classics,"'8h 38m ",',2010-04-20,Random House Audio,','4.4,'19297,,Unabridged Audiobook,English,available,,,,,,,'B003D8W5VS,'0593497481,'9780593497487,"<p><b>The first novel in Isaac Asimov’s classic science-fiction masterpiece, the Foundation series</b></p> <p><b>THE EPIC SAGA THAT INSPIRED THE APPLE TV+ SERIES </b><b><i>FOUNDATION</i></b><b> • Nominated as one of America’s best-loved novels by PBS’s </b><b><i>The Great American Read</i></b></p> <p>For twelve thousand years the Galactic Empire has ruled supreme. Now it is dying. But only Hari Seldon, creator of the revolutionary science of psychohistory, can see into the future—to a dark age of ignorance, barbarism, and warfare that will last thirty thousand years. To preserve knowledge and save humankind, Seldon gathers the best minds in the Empire—both scientists and scholars—and brings them to a bleak planet at the edge of the galaxy to serve as a beacon of hope for future generations. He calls his sanctuary the Foundation. </p> <p>The Foundation novels of Isaac Asimov are among the most influential in the history of science fiction, celebrated for their unique blend of breathtaking action, daring ideas, and extensive worldbuilding. In <i>Foundation,</i> Asimov has written a timely and timeless novel of the best—and worst—that lies in humanity, and the power of even a few courageous souls to shine a light in a universe of darkness.</p>",,,
22,"=HYPERLINK(""https://audible.com/pd/B0036IOY5A?ipRedirectOverride=true&overrideBaseCountry=true""; IMAGE(""https://m.media-amazon.com/images/I/51+eKV9CZHL._SL75_.jpg""))",,"=HYPERLINK(""https://www.audible.com/webplayer?asin=B0036IOY5A""; IMAGE(""https://i.imgur.com/PdFLCdl.png""; 4; 20; 20))","=HYPERLINK(""https://www.goodreads.com/search?q=Agatha%20Christie%20-%20The%20Mysterious%20Affair%20at%20Styles""; IMAGE(""https://i.imgur.com/RPJRqNX.png""; 4; 20; 20))","=HYPERLINK(""https://audible.com/pd/B0036IOY5A?ipRedirectOverride=true&overrideBaseCountry=true"";""The Mysterious Affair at Styles"")","=HYPERLINK(""https://audible.com/pd/B0036IOY5A?ipRedirectOverride=true&overrideBaseCountry=true"";""The Mysterious Affair at Styles"")",A Hercule Poirot Mystery (book 1),'1,"The Mysterious Affair at Styles introduces Hercule Poirot, mystery fiction's greatest detective....",Agatha Christie,David Suchet,,,,,','Finished,,,',',',,,,,,,,,true,true,'B0036IOY5A,,,,,,
